,ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
729,1245145429555032065,april fools day but please  do not you dare to spread fake news about coronavirus or we have another coronavirus patient again ,0,0,0,0,1,0,1,0,0,0,0
730,1245145450556129282,wait  which one supposed to kill you  coronavirus or that coronavirus 19 shit   ,0,0,0,1,1,0,0,0,0,0,1
731,1245145453902974977,34  of total reported usa coronavirus deaths occured in last 2 days  let that sink in  1300 3800,0,0,0,0,1,0,1,0,1,0,0
732,1245145459024375811,hopefully after all this corona stuff hand hygiene will be 100   i do not know why everyone was not doing it before tbh  nasty coronavirus,1,0,1,0,0,0,0,0,0,0,0
733,1245145476434784257,true  but it is gonna be less fun throwing corona virus into the ocean ,0,0,0,1,0,0,1,0,0,1,1
734,1245145478049804288,please go away coronavirus so we can play summer basketball  mcpride,0,0,0,1,0,1,1,0,0,0,0
735,1245145483829485575,yes  china has cost the american taxpayers 2  billions with their coronavirus coverup ,0,0,0,0,0,0,1,1,0,0,0
736,1245145496768790528,when the coronavirus is over i am throwing the most wild house party the world has ever seen,1,0,0,0,0,0,0,0,0,0,0
737,1245145510106841089,my momma left me the funniest voicemail cussing me out about corona omfg,0,0,0,0,0,0,0,0,0,0,1
738,1245145513479020548,coronavirus coronavirus infects the lungs  the symptoms start with a fever followed by a dry cough  which can lead to breathing problems     ,0,0,0,0,1,0,0,0,0,1,0
739,1245145552217661442,yesterday s anniversary dinner was one for the books  coronavirus could not stop the celebration ,1,0,0,0,0,0,0,0,0,0,0
740,1245145559574470659,oopsies lakeland just decided to reopen parks as if the coronavirus isnt already fucking us completely   ,0,0,0,0,0,0,1,0,0,1,0
741,1245145563420655621,is that your out of touch take on the coronavirus  no wonder bernie is a distant third in a two person race ,0,0,0,1,0,0,0,1,0,1,0
742,1245145568298614785,day 19     someone just ran down my street yell singing my corona to the beat of my sharona,0,0,0,0,0,0,0,0,0,0,1
743,1245145576959889411,bruh this coronavirus thing low key kinda lit,0,0,0,0,0,1,0,0,0,0,1
744,1245145577018580994,if coronavirus does not scare you  imagine joe exotic carol baskin as the human form of coronavirus ,0,0,0,0,1,0,0,0,0,1,1
745,1245145581074493442,you are a fat flabby pig and enemy of the american people  also  democrats caused the coronavirus to spread,0,0,0,0,0,0,1,0,0,0,0
746,1245145601467207680,this is the same logic that ny and ca have when they release rapists and murderers so they dont get corona,0,0,0,0,1,0,0,0,1,1,0
747,1245145606609342478,when historians go back and name these next couple of months something  i hope we all agree on corona time,0,0,0,1,0,0,0,0,0,1,0
748,1245145609570406400,does any place deliver alcohol on las vegas  coronavirus lasvegaslockdown help,0,0,0,0,0,0,0,0,0,1,0
749,1245145610103259143,im about to give everyone coronavirus haircuts  wish me luck  quarantine life,1,0,0,0,0,0,0,0,0,0,1
750,1245145610400874496,horrible wants corona to be diverted to kafir countries this is the hidden mindset  rarely exposed on video,0,0,0,0,0,1,0,1,0,0,0
751,1245145613077041156,corona virus is april fool  now everybody is get back to working ,0,0,0,0,0,0,0,1,0,0,1
752,1245145614482132993,tornado and earthquake in the usa today and coronavirus situation  world is ending,0,0,0,1,1,0,0,0,0,0,0
753,1245145626628591618,coronavirus coronavirus summary count coronavirus cases  856 917 deaths  42 107 recovered  177 141,0,0,0,0,0,0,0,0,1,0,0
754,1245145627144511489,sir as soon as this btc corona lashay davirus leave   ima come cus i b bored den a btch,0,0,0,0,0,0,1,0,0,1,0
755,1245145630881742850,coronavirus rt i just ran a mile and i feel like im near death,0,0,0,0,1,0,0,1,0,0,0
756,1245145639400247296,    next time you are in the coronavirus briefing   please ask,0,0,0,0,0,0,1,0,0,1,0
757,1245145643691036674,a little girl at work was yelling corona corona dont touch anything and im like if this 4 year old gets it everyone else should too,1,0,0,1,0,0,1,0,0,1,1
758,1245145643724701696,why am i not here  i  micheal de santa  went to the doctor and got positive for corona,0,0,0,1,0,1,0,0,0,0,1
759,1245145648095285250,coronavirus keeping my stylist business closed all of april  i just want a trim and my hair color done  thats all,0,0,0,0,0,1,0,0,0,0,1
760,1245145649328336896,due to this filthy ass corona virus i will not tolerate any form of fuck shit for da remainder of the year,0,0,0,1,0,0,1,0,0,0,0
761,1245145652679540737,i just had to pay a nearly  4 fee to pay my water bill over the phone       fuck you corona,0,0,0,0,0,0,1,0,0,0,0
762,1245145664574668806,i see theyre still spreading the coronavirus to each other  social distancing nigeria coronavirus coronavirus health,0,0,0,1,1,0,0,0,0,0,0
763,1245145668378902528,still thought coronavirus was a hoax and blamed everyone else  no pass,0,0,0,0,0,0,0,1,1,0,0
764,1245145672984268801,im curious in the anti plasma antibodies testing  coronavirus,1,0,0,0,0,0,0,0,0,1,0
765,1245145682014613504,we all have strains of corona virus naturally within us this does not make any sense ,0,0,0,1,0,0,1,1,0,0,0
766,1245145685680406528,im sad last year was so hard this year turned over a new leaf for me before corona happened,0,0,0,0,0,1,0,0,0,0,0
767,1245145693586624512,my wife was possibly exposed to corona virus yesterday   god must love stupid people  because he made enough of them  ,0,0,0,0,0,1,0,0,0,0,1
768,1245145702721880066,i wonder if there will come a point where well all just get used to being at home coronavirus,0,1,0,1,0,1,0,0,0,1,1
769,1245145702793084928,stop using amazon stop buying stuff period corona changes everything,0,0,0,0,1,0,0,0,0,0,0
770,1245145702939820032,of course mcconnell ignores that impeachment would have made the most positive effect on the coronavirus response ,0,0,0,0,0,0,1,1,0,0,1
771,1245145706945544192, at a party  gale   serving drinks  dhani  ill have a corona   hold the virus    d gale  gale  listen here you little shit,0,0,0,0,0,0,0,0,0,0,1
772,1245145710552645632,watchimg the us is going into to meltdown with coronavirus really frightening ,0,0,0,0,1,0,0,0,0,0,0
773,1245145735575855104,lack of affection and human interaction is gonna take me out before corona ever gets the chance,0,0,0,1,0,0,1,0,0,0,0
774,1245145736259547137,i have felt kind of sick for the past few days and i am type 1 diabetic fml  if i have corona i swear to god ,0,0,0,1,1,0,0,0,0,0,0
775,1245145736775417857,na gang got the coronavirus zaza packet might gotta make that trip tonight,0,0,0,1,0,0,0,0,0,0,1
776,1245145740739063810,  finna come out and tell us that whole corona vaccine talk be one epic april fool s day prank,0,0,0,0,0,0,0,0,0,0,1
777,1245145749312208897,donald trump s tweets make me think coronavirus is not real  he is very calm ,0,1,0,1,0,0,0,1,0,0,0
778,1245145752264941569,what kind of 2020 is this we cannot even do april fool      unless you corona virus april fools day,0,0,0,1,0,0,0,0,0,0,1
779,1245145752424157184,chris coumo w coronavirus  criticized trump on allowing sick people into our country ,0,0,0,0,0,0,1,0,0,1,0
780,1245145753170968576,i knew you guys would trend burundi until they get a coronavirus case now see they have 2 cases  coronaviruskenya the lockdown,0,0,0,0,1,0,1,0,1,0,1
781,1245145753716129799,mme el ghouche finna k ll me before coronavirus even tries,0,0,0,0,0,1,1,0,0,0,1
782,1245145756891262978,this is the longest ive gone without eating out and guess what   it sucks 2weeksstrong coronavirus 19,0,0,0,0,0,0,1,0,0,0,0
783,1245145762213834752,maybe if i tell the coronavirus i have feelings for it  itll go for everyone else before going for me,1,0,0,0,0,0,0,0,0,0,1
784,1245145790667984896,you caused the coronavirus surge   you do not have a clue what to do  you are a friggin  mess    ,0,0,0,0,0,0,1,0,0,0,0
785,1245145807961153539,you better drink that damn corona this time,0,0,0,0,0,0,1,0,0,0,0
786,1245145811970928641,first time leaving the house in so long  gas is 1 33      corona acting a bit naughty lately,0,0,0,0,0,1,1,0,0,1,0
787,1245145816441843712,oh yeah right april fools china  we are also a victim of coronavirus and we are willing to help the other countries april fools  you fools,1,0,0,0,0,0,1,1,0,0,1
788,1245145819390541826,corona don make someone forget that guy  its ok  ill tell him ,0,0,0,0,0,0,0,0,0,0,1
789,1245145832065622016,we have made small contribution of mask and 20 ltr of sanitizer along with very small amount on pmcares for fighting with coronavirus ,1,1,0,0,0,0,0,0,0,0,0
790,1245145840584396802,omg guys i just read that the cure for the coronavirus is finding me a girlfriend quick lets save the world,0,0,0,0,0,0,0,0,0,0,1
791,1245145856954847235,this kills me   if i have to get tested for coronavirus im gonna asked to be put to sleep   im serious ,0,0,0,0,1,0,0,0,0,0,0
792,1245145865599225856,reinfection due to new varients in short time is most likely explanation of danger by coronavirus coronavirusdk,0,0,0,0,0,0,1,0,1,1,0
793,1245145866081579009,yeh sure  he died from the coronavirus    that is too much of a coincidence,0,0,0,1,0,1,0,1,0,0,0
794,1245145871131521026,more than 500 detroit police officers in the us under quarantine  city police chief recovering from virus coronavirus,0,0,0,0,0,0,0,0,1,1,0
795,1245145886792896513,would rather contract corona than listen to a converge side project,0,0,0,0,1,0,0,0,0,0,1
796,1245145895139770375,has anyone thought about asking phineas and ferb to make a vaccine  coronavirus quarantinethoughts,0,0,0,0,0,0,0,0,0,1,1
797,1245145895810633728,i didnt expect the quarantine will be end this 14april but i really hope it will be  corona  please disappear ,1,0,1,0,0,0,0,0,0,0,0
798,1245145899476623360,the people working pr for the astros are eternally grateful for the coronavirus tbh,0,0,0,0,0,0,0,0,0,0,1
799,1245145899745120257,glenn can you please tell me if 5g has got anything to do with coronavirus  thanks,0,0,0,0,0,0,0,0,1,1,1
800,1245145908511232002,banks spending your tax dollars kissing your ass so you remember to pay them  coronavirus,0,0,0,0,0,0,0,0,0,0,1
801,1245145923795156992,today s been the worst day for coronavirus cases in the usa  24 000  cases added  over 700 deaths  9 states added over 800 cases today ,0,0,0,0,0,0,0,0,1,1,0
802,1245145933962190849,i bet this corona quarantine got yall niggas appreciating mininmum wage workers now,1,1,0,0,0,0,1,0,0,0,1
803,1245145961745260546,fact trump partly shuts border with canada to stem spread of coronavirus,0,0,0,0,0,0,0,0,1,1,0
804,1245145967680270336,waiting till tommorow for god to tell us that this whole corona virus is part of his april fools joke,1,0,0,0,0,0,0,0,0,0,1
805,1245145983656263680,alhamdulilah its april my babys month the month money heist is coming out and the month corona will end by allahs mercy,1,0,0,0,0,0,0,0,0,0,0
806,1245145988261699585,one of the more important questions not being explored   how long does coronavirus 19 live on fake fur ,0,0,0,1,1,0,0,0,0,1,1
807,1245145999787593728,i just got word that dan s wife passed suddenly and unexpectedly  not corona related  he is a man deserving prayers ,0,0,1,0,0,1,0,0,0,0,0
808,1245146012135587846,yessir  same symptoms as coronavirus  especially in high 5g,0,0,0,0,0,0,0,0,1,1,1
809,1245146025825726465,if you use coronavirus as an april fools joke tomorrow just know theres a special place in hell for you   ,0,0,0,1,0,0,1,0,0,0,1
810,1245146035095298050,i beg of you plz dont make april fools jokes about corona,0,0,0,0,0,0,1,0,0,0,1
811,1245146038475862023,this made me tear up for the 9th  10th   time today  the coronavirus is making me sappy,1,0,0,0,0,1,0,0,0,0,0
812,1245146049964015624,more stories like this  were going to beat this thing  coronavirus,1,0,0,0,0,0,0,0,0,0,0
813,1245146054477123585,this coronavirus shit is getting in the way of my goal of joining a cult,0,0,0,0,0,0,1,0,0,0,1
814,1245146058323361792,say it louder cause corona aint stopping june 18th i know that much,0,0,0,1,1,0,0,0,0,0,0
815,1245146068049956871,its been 3 months and it feels like 3 years already  stupid coronavirus,0,0,0,0,0,1,1,0,0,0,0
816,1245146076295938049,soon as this corona shit over im finna go get a be back later,1,0,0,0,1,0,0,0,0,0,0
817,1245146084592271363,cant wait for tomorrow when ppl think its funny to say tested positive for corona as an april fools joke,0,0,0,1,0,0,0,0,0,0,1
818,1245146092540485633,if you got your haircut a couple days before the corona reached wv youre a lucky man,0,0,0,0,0,0,0,0,0,0,1
819,1245146096151789571,we need ventilators  people are dying    quick  lets fund the kennedy center  coronavirus,0,0,0,0,0,0,1,0,0,0,1
820,1245146109066043402,march has come and passed coronavirus 19 seems to forever last wake me up when april ends coronavirus coronavirus greenday,0,0,0,1,0,0,0,0,0,0,0
821,1245146117299412997,country music star joediffie dies of complications from coronavirus song  ships that is do not come in countrymusic coronacoronavirus,0,0,0,0,0,1,0,0,1,0,0
822,1245146122328342528,i dont even have the words for the way this fucking coronavirus is ruining my life,0,0,0,0,0,0,1,0,0,0,0
823,1245146130930978816,corona really am not letting stoners have this full month 4 20 laugh my a   off,0,0,0,0,0,1,0,0,0,0,1
824,1245146134416429058,yall remember when ppl were mad at the media for making the coronavirus bigger than what it really was,0,0,0,0,1,0,1,0,0,0,0
825,1245146138132377601,i had a dream tom holland gave me a piece of cake at school and accidentally gave me coronavirus,0,0,0,0,1,0,0,0,0,1,1
826,1245146143174131715,finally corona is not trending on this bloody twitter  love to see it april,1,0,0,0,0,0,0,0,0,0,1
827,1245146156457492481,so  coalition soldier died in erbil  but coronavirus 19  coronavirus  is not suspected ,0,0,0,0,1,0,0,1,0,1,0
828,1245146163340349440,well  the andrew christian order i placed back on day 2 of the local corona hijinks came in today    ,1,1,0,0,0,0,0,0,0,1,1
829,1245146168100827150,april 1st today    im waiting for the news to announce april fools corona dont exist  its 5g skjsksjjsj,0,0,0,0,1,0,0,0,0,0,1
830,1245146168197369859,sipping patron sitting in some cologne  my vibe is turning up up  but im really alone keepitgoing coronavirus freestyle bars,1,0,0,0,0,1,0,0,0,0,1
831,1245146180104962049,my stomach hurt so i though i had corona  but turns out i just ate too many dinosaur nuggets and needed a nap,0,0,0,0,0,0,0,0,0,0,1
